,ecosystem,species,year,biomass,abundance,biomass_index,abundance_index,avg_len,avg_mass,source,agency,season
27898,GoM,Red_hake,1969,0.060669319,,,,,,CFDBS,NMFS/NEFSC,nd
27899,GoM,Red_hake,1970,0.009745074,,,,,,CFDBS,NMFS/NEFSC,nd
27900,GoM,Red_hake,1971,0.081786567,,,,,,CFDBS,NMFS/NEFSC,nd
27901,GoM,Red_hake,1972,0.237009317,,,,,,CFDBS,NMFS/NEFSC,nd
27902,GoM,Red_hake,1973,0.078472972,,,,,,CFDBS,NMFS/NEFSC,nd
27903,GoM,Red_hake,1974,0.05664498,,,,,,CFDBS,NMFS/NEFSC,nd
27904,GoM,Red_hake,1975,0.037133588,,,,,,CFDBS,NMFS/NEFSC,nd
27905,GoM,Red_hake,1976,0.044588659,,,,,,CFDBS,NMFS/NEFSC,nd
27906,GoM,Red_hake,1977,0.033291534,,,,,,CFDBS,NMFS/NEFSC,nd
27907,GoM,Red_hake,1978,0.024964532,,,,,,CFDBS,NMFS/NEFSC,nd
27908,GoM,Red_hake,1979,0.053183212,,,,,,CFDBS,NMFS/NEFSC,nd
27909,GoM,Red_hake,1980,0.030581542,,,,,,CFDBS,NMFS/NEFSC,nd
27910,GoM,Red_hake,1981,0.024455309,,,,,,CFDBS,NMFS/NEFSC,nd
27911,GoM,Red_hake,1982,0.030501513,,,,,,CFDBS,NMFS/NEFSC,nd
27912,GoM,Red_hake,1983,0.014188835,,,,,,CFDBS,NMFS/NEFSC,nd
27913,GoM,Red_hake,1984,0.02401575,,,,,,CFDBS,NMFS/NEFSC,nd
27914,GoM,Red_hake,1985,0.014110604,,,,,,CFDBS,NMFS/NEFSC,nd
27915,GoM,Red_hake,1986,0.023460297,,,,,,CFDBS,NMFS/NEFSC,nd
27916,GoM,Red_hake,1987,0.019109003,,,,,,CFDBS,NMFS/NEFSC,nd
27917,GoM,Red_hake,1988,0.010461874,,,,,,CFDBS,NMFS/NEFSC,nd
27918,GoM,Red_hake,1989,0.008660657,,,,,,CFDBS,NMFS/NEFSC,nd
27919,GoM,Red_hake,1990,0.00931756,,,,,,CFDBS,NMFS/NEFSC,nd
27920,GoM,Red_hake,1991,0.00921034,,,,,,CFDBS,NMFS/NEFSC,nd
27921,GoM,Red_hake,1992,0.010841165,,,,,,CFDBS,NMFS/NEFSC,nd
27922,GoM,Red_hake,1993,0.009204453,,,,,,CFDBS,NMFS/NEFSC,nd
27923,GoM,Red_hake,1994,0.008734215,,,,,,CFDBS,NMFS/NEFSC,nd
27924,GoM,Red_hake,1995,0.002150987,,,,,,CFDBS,NMFS/NEFSC,nd
27925,GoM,Red_hake,1996,0.004683162,,,,,,CFDBS,NMFS/NEFSC,nd
27926,GoM,Red_hake,1997,0.003871471,,,,,,CFDBS,NMFS/NEFSC,nd
27927,GoM,Red_hake,1998,0.001593532,,,,,,CFDBS,NMFS/NEFSC,nd
27928,GoM,Red_hake,1999,0.001932031,,,,,,CFDBS,NMFS/NEFSC,nd
27929,GoM,Red_hake,2000,0.001837407,,,,,,CFDBS,NMFS/NEFSC,nd
27930,GoM,Red_hake,2001,0.001714741,,,,,,CFDBS,NMFS/NEFSC,nd
27931,GoM,Red_hake,2002,0.002322323,,,,,,CFDBS,NMFS/NEFSC,nd
27932,GoM,Red_hake,2003,0.001462666,,,,,,CFDBS,NMFS/NEFSC,nd
27933,GoM,Red_hake,2004,0.000629163,,,,,,CFDBS,NMFS/NEFSC,nd
27934,GoM,Red_hake,2005,0.000424506,,,,,,CFDBS,NMFS/NEFSC,nd
27935,GoM,Red_hake,2006,0.00040668,,,,,,CFDBS,NMFS/NEFSC,nd
27936,GoM,Red_hake,2007,0.000307153,,,,,,CFDBS,NMFS/NEFSC,nd
27937,GoM,Red_hake,2008,8.8501e-05,,,,,,CFDBS,NMFS/NEFSC,nd
27938,GoM,Red_hake,2009,0.000441046,,,,,,CFDBS,NMFS/NEFSC,nd
27939,GoM,Scup,1963,0.000164941,,,,,,CFDBS,NMFS/NEFSC,nd
27940,GoM,Scup,1972,1.9915e-05,,,,,,CFDBS,NMFS/NEFSC,nd
27941,GoM,Scup,1973,4.48567e-05,,,,,,CFDBS,NMFS/NEFSC,nd
27942,GoM,Scup,1974,3.08589e-05,,,,,,CFDBS,NMFS/NEFSC,nd
27943,GoM,Scup,1975,6.19021e-05,,,,,,CFDBS,NMFS/NEFSC,nd
27944,GoM,Scup,1976,3.42685e-05,,,,,,CFDBS,NMFS/NEFSC,nd
27945,GoM,Scup,1977,3.73341e-05,,,,,,CFDBS,NMFS/NEFSC,nd
27946,GoM,Scup,1978,0.000210318,,,,,,CFDBS,NMFS/NEFSC,nd
27947,GoM,Scup,1979,0.000335597,,,,,,CFDBS,NMFS/NEFSC,nd
27948,GoM,Scup,1980,0.000541866,,,,,,CFDBS,NMFS/NEFSC,nd
27949,GoM,Scup,1981,0.000795865,,,,,,CFDBS,NMFS/NEFSC,nd
27950,GoM,Scup,1982,9.44152e-05,,,,,,CFDBS,NMFS/NEFSC,nd
27951,GoM,Scup,1983,0.000308449,,,,,,CFDBS,NMFS/NEFSC,nd
27952,GoM,Scup,1984,7.04894e-06,,,,,,CFDBS,NMFS/NEFSC,nd
27953,GoM,Scup,1985,0.000179631,,,,,,CFDBS,NMFS/NEFSC,nd
27954,GoM,Scup,1986,0.000183452,,,,,,CFDBS,NMFS/NEFSC,nd
27955,GoM,Scup,1987,0.000242891,,,,,,CFDBS,NMFS/NEFSC,nd
27956,GoM,Scup,1988,0.000116215,,,,,,CFDBS,NMFS/NEFSC,nd
27957,GoM,Scup,1989,8.15504e-05,,,,,,CFDBS,NMFS/NEFSC,nd
27958,GoM,Scup,1990,2.6003e-05,,,,,,CFDBS,NMFS/NEFSC,nd
27959,GoM,Scup,1991,2.06949e-05,,,,,,CFDBS,NMFS/NEFSC,nd
27960,GoM,Scup,1992,0.000216091,,,,,,CFDBS,NMFS/NEFSC,nd
27961,GoM,Scup,1993,0.000132051,,,,,,CFDBS,NMFS/NEFSC,nd
27962,GoM,Scup,1994,0.000156241,,,,,,CFDBS,NMFS/NEFSC,nd
27963,GoM,Scup,1995,0.000198319,,,,,,CFDBS,NMFS/NEFSC,nd
27964,GoM,Scup,1996,5.45396e-05,,,,,,CFDBS,NMFS/NEFSC,nd
27965,GoM,Scup,1997,0.000231917,,,,,,CFDBS,NMFS/NEFSC,nd
27966,GoM,Scup,1998,0.000106117,,,,,,CFDBS,NMFS/NEFSC,nd
27967,GoM,Scup,1999,4.15198e-05,,,,,,CFDBS,NMFS/NEFSC,nd
27968,GoM,Scup,2000,0.000395091,,,,,,CFDBS,NMFS/NEFSC,nd
27969,GoM,Scup,2001,0.000107826,,,,,,CFDBS,NMFS/NEFSC,nd
27970,GoM,Scup,2002,0.000316824,,,,,,CFDBS,NMFS/NEFSC,nd
27971,GoM,Scup,2003,2.49478e-05,,,,,,CFDBS,NMFS/NEFSC,nd
27972,GoM,Scup,2004,0.000144054,,,,,,CFDBS,NMFS/NEFSC,nd
27973,GoM,Scup,2005,5.44592e-05,,,,,,CFDBS,NMFS/NEFSC,nd
27974,GoM,Scup,2006,0.000284145,,,,,,CFDBS,NMFS/NEFSC,nd
27975,GoM,Scup,2007,4.45996e-05,,,,,,CFDBS,NMFS/NEFSC,nd
27976,GoM,Scup,2008,0.00014971,,,,,,CFDBS,NMFS/NEFSC,nd
27977,GoM,Scup,2009,4.09151e-05,,,,,,CFDBS,NMFS/NEFSC,nd
27978,GoM,Shortfin_squid,1963,0.009558392,,,,,,CFDBS,NMFS/NEFSC,nd
27979,GoM,Shortfin_squid,1964,0.000293655,,,,,,CFDBS,NMFS/NEFSC,nd
27980,GoM,Shortfin_squid,1965,0.002761747,,,,,,CFDBS,NMFS/NEFSC,nd
27981,GoM,Shortfin_squid,1966,0.001860836,,,,,,CFDBS,NMFS/NEFSC,nd
27982,GoM,Shortfin_squid,1967,0.002534678,,,,,,CFDBS,NMFS/NEFSC,nd
27983,GoM,Shortfin_squid,1968,0.006133338,,,,,,CFDBS,NMFS/NEFSC,nd
27984,GoM,Shortfin_squid,1969,0.004612655,,,,,,CFDBS,NMFS/NEFSC,nd
27985,GoM,Shortfin_squid,1970,0.009440197,,,,,,CFDBS,NMFS/NEFSC,nd
27986,GoM,Shortfin_squid,1971,0.034016278,,,,,,CFDBS,NMFS/NEFSC,nd
27987,GoM,Shortfin_squid,1972,0.059011879,,,,,,CFDBS,NMFS/NEFSC,nd
27988,GoM,Shortfin_squid,1973,0.141488267,,,,,,CFDBS,NMFS/NEFSC,nd
27989,GoM,Shortfin_squid,1974,0.167178765,,,,,,CFDBS,NMFS/NEFSC,nd
27990,GoM,Shortfin_squid,1975,0.152775803,,,,,,CFDBS,NMFS/NEFSC,nd
27991,GoM,Shortfin_squid,1976,0.103350166,,,,,,CFDBS,NMFS/NEFSC,nd
27992,GoM,Shortfin_squid,1977,0.056300705,,,,,,CFDBS,NMFS/NEFSC,nd
27993,GoM,Shortfin_squid,1978,0.036940291,,,,,,CFDBS,NMFS/NEFSC,nd
27994,GoM,Shortfin_squid,1979,0.061746539,,,,,,CFDBS,NMFS/NEFSC,nd
27995,GoM,Shortfin_squid,1980,0.101803829,,,,,,CFDBS,NMFS/NEFSC,nd
27996,GoM,Shortfin_squid,1981,0.083646968,,,,,,CFDBS,NMFS/NEFSC,nd
27997,GoM,Shortfin_squid,1982,0.111113275,,,,,,CFDBS,NMFS/NEFSC,nd
27998,GoM,Shortfin_squid,1983,0.034116015,,,,,,CFDBS,NMFS/NEFSC,nd
27999,GoM,Shortfin_squid,1984,0.015385267,,,,,,CFDBS,NMFS/NEFSC,nd
28000,GoM,Shortfin_squid,1985,0.051825291,,,,,,CFDBS,NMFS/NEFSC,nd
28001,GoM,Shortfin_squid,1986,0.024430908,,,,,,CFDBS,NMFS/NEFSC,nd
28002,GoM,Shortfin_squid,1987,0.006159864,,,,,,CFDBS,NMFS/NEFSC,nd
28003,GoM,Shortfin_squid,1988,0.006512975,,,,,,CFDBS,NMFS/NEFSC,nd
28004,GoM,Shortfin_squid,1989,0.01503201,,,,,,CFDBS,NMFS/NEFSC,nd
28005,GoM,Shortfin_squid,1990,0.03748979,,,,,,CFDBS,NMFS/NEFSC,nd
28006,GoM,Shortfin_squid,1991,0.040507202,,,,,,CFDBS,NMFS/NEFSC,nd
28007,GoM,Shortfin_squid,1992,0.022166849,,,,,,CFDBS,NMFS/NEFSC,nd
28008,GoM,Shortfin_squid,1993,0.040782677,,,,,,CFDBS,NMFS/NEFSC,nd
28009,GoM,Shortfin_squid,1994,0.047004287,,,,,,CFDBS,NMFS/NEFSC,nd
28010,GoM,Shortfin_squid,1995,0.012092561,,,,,,CFDBS,NMFS/NEFSC,nd
28011,GoM,Shortfin_squid,1996,0.03184202,,,,,,CFDBS,NMFS/NEFSC,nd
28012,GoM,Shortfin_squid,1997,0.030206761,,,,,,CFDBS,NMFS/NEFSC,nd
28013,GoM,Shortfin_squid,1998,0.043074302,,,,,,CFDBS,NMFS/NEFSC,nd
28014,GoM,Shortfin_squid,1999,0.063273206,,,,,,CFDBS,NMFS/NEFSC,nd
28015,GoM,Shortfin_squid,2000,0.019464201,,,,,,CFDBS,NMFS/NEFSC,nd
28016,GoM,Shortfin_squid,2001,0.006043458,,,,,,CFDBS,NMFS/NEFSC,nd
28017,GoM,Shortfin_squid,2002,0.004131532,,,,,,CFDBS,NMFS/NEFSC,nd
28018,GoM,Shortfin_squid,2003,0.001585884,,,,,,CFDBS,NMFS/NEFSC,nd
28019,GoM,Shortfin_squid,2004,0.11038456,,,,,,CFDBS,NMFS/NEFSC,nd
28020,GoM,Shortfin_squid,2005,0.015300312,,,,,,CFDBS,NMFS/NEFSC,nd
28021,GoM,Shortfin_squid,2006,3.97475e-07,,,,,,CFDBS,NMFS/NEFSC,nd
28022,GoM,Shortfin_squid,2007,0.0,,,,,,CFDBS,NMFS/NEFSC,nd
28023,GoM,Shortfin_squid,2008,1.75321e-05,,,,,,CFDBS,NMFS/NEFSC,nd
28024,GoM,Shortfin_squid,2009,2.3064e-06,,,,,,CFDBS,NMFS/NEFSC,nd
28025,GoM,Silver_hake,1963,1.713690512,,,,,,CFDBS,NMFS/NEFSC,nd
28026,GoM,Silver_hake,1964,1.586186613,,,,,,CFDBS,NMFS/NEFSC,nd
28027,GoM,Silver_hake,1965,2.353337395,,,,,,CFDBS,NMFS/NEFSC,nd
28028,GoM,Silver_hake,1966,1.810421625,,,,,,CFDBS,NMFS/NEFSC,nd
28029,GoM,Silver_hake,1967,0.583619632,,,,,,CFDBS,NMFS/NEFSC,nd
28030,GoM,Silver_hake,1968,0.176496808,,,,,,CFDBS,NMFS/NEFSC,nd
28031,GoM,Silver_hake,1969,0.314808163,,,,,,CFDBS,NMFS/NEFSC,nd
28032,GoM,Silver_hake,1970,0.470153864,,,,,,CFDBS,NMFS/NEFSC,nd
28033,GoM,Silver_hake,1971,0.377183129,,,,,,CFDBS,NMFS/NEFSC,nd
28034,GoM,Silver_hake,1972,0.871400084,,,,,,CFDBS,NMFS/NEFSC,nd
28035,GoM,Silver_hake,1973,0.687257577,,,,,,CFDBS,NMFS/NEFSC,nd
28036,GoM,Silver_hake,1974,0.749209284,,,,,,CFDBS,NMFS/NEFSC,nd
28037,GoM,Silver_hake,1975,0.878926311,,,,,,CFDBS,NMFS/NEFSC,nd
28038,GoM,Silver_hake,1976,0.63069244,,,,,,CFDBS,NMFS/NEFSC,nd
28039,GoM,Silver_hake,1977,0.468650049,,,,,,CFDBS,NMFS/NEFSC,nd
28040,GoM,Silver_hake,1978,0.099676811,,,,,,CFDBS,NMFS/NEFSC,nd
28041,GoM,Silver_hake,1979,0.049112848,,,,,,CFDBS,NMFS/NEFSC,nd
28042,GoM,Silver_hake,1980,0.073561648,,,,,,CFDBS,NMFS/NEFSC,nd
28043,GoM,Silver_hake,1981,0.064921489,,,,,,CFDBS,NMFS/NEFSC,nd
28044,GoM,Silver_hake,1982,0.05067609,,,,,,CFDBS,NMFS/NEFSC,nd
28045,GoM,Silver_hake,1983,0.074651054,,,,,,CFDBS,NMFS/NEFSC,nd
28046,GoM,Silver_hake,1984,0.111140858,,,,,,CFDBS,NMFS/NEFSC,nd
28047,GoM,Silver_hake,1985,0.120354057,,,,,,CFDBS,NMFS/NEFSC,nd
28048,GoM,Silver_hake,1986,0.107204393,,,,,,CFDBS,NMFS/NEFSC,nd
28049,GoM,Silver_hake,1987,0.071257488,,,,,,CFDBS,NMFS/NEFSC,nd
28050,GoM,Silver_hake,1988,0.055898088,,,,,,CFDBS,NMFS/NEFSC,nd
28051,GoM,Silver_hake,1989,0.028048319,,,,,,CFDBS,NMFS/NEFSC,nd
28052,GoM,Silver_hake,1990,0.044271282,,,,,,CFDBS,NMFS/NEFSC,nd
28053,GoM,Silver_hake,1991,0.032431661,,,,,,CFDBS,NMFS/NEFSC,nd
28054,GoM,Silver_hake,1992,0.028979378,,,,,,CFDBS,NMFS/NEFSC,nd
28055,GoM,Silver_hake,1993,0.023925787,,,,,,CFDBS,NMFS/NEFSC,nd
28056,GoM,Silver_hake,1994,0.034010988,,,,,,CFDBS,NMFS/NEFSC,nd
28057,GoM,Silver_hake,1995,0.023531561,,,,,,CFDBS,NMFS/NEFSC,nd
28058,GoM,Silver_hake,1996,0.031522472,,,,,,CFDBS,NMFS/NEFSC,nd
28059,GoM,Silver_hake,1997,0.021095832,,,,,,CFDBS,NMFS/NEFSC,nd
28060,GoM,Silver_hake,1998,0.011002876,,,,,,CFDBS,NMFS/NEFSC,nd
28061,GoM,Silver_hake,1999,0.018871259,,,,,,CFDBS,NMFS/NEFSC,nd
28062,GoM,Silver_hake,2000,0.022963949,,,,,,CFDBS,NMFS/NEFSC,nd
28063,GoM,Silver_hake,2001,0.01928856,,,,,,CFDBS,NMFS/NEFSC,nd
28064,GoM,Silver_hake,2002,0.015704811,,,,,,CFDBS,NMFS/NEFSC,nd
28065,GoM,Silver_hake,2003,0.007863168,,,,,,CFDBS,NMFS/NEFSC,nd
28066,GoM,Silver_hake,2004,0.004149321,,,,,,CFDBS,NMFS/NEFSC,nd
28067,GoM,Silver_hake,2005,0.003093152,,,,,,CFDBS,NMFS/NEFSC,nd
28068,GoM,Silver_hake,2006,0.002028787,,,,,,CFDBS,NMFS/NEFSC,nd
28069,GoM,Silver_hake,2007,0.004665138,,,,,,CFDBS,NMFS/NEFSC,nd
28070,GoM,Skates_NS,1964,0.043353783,,,,,,CFDBS,NMFS/NEFSC,nd
28071,GoM,Skates_NS,1965,0.013841508,,,,,,CFDBS,NMFS/NEFSC,nd
28072,GoM,Skates_NS,1966,0.008696274,,,,,,CFDBS,NMFS/NEFSC,nd
28073,GoM,Skates_NS,1967,0.002054465,,,,,,CFDBS,NMFS/NEFSC,nd
28074,GoM,Skates_NS,1968,0.000714385,,,,,,CFDBS,NMFS/NEFSC,nd
28075,GoM,Skates_NS,1969,0.000927505,,,,,,CFDBS,NMFS/NEFSC,nd
28076,GoM,Skates_NS,1970,0.001317905,,,,,,CFDBS,NMFS/NEFSC,nd
28077,GoM,Skates_NS,1971,0.000902846,,,,,,CFDBS,NMFS/NEFSC,nd
28078,GoM,Skates_NS,1972,0.004057764,,,,,,CFDBS,NMFS/NEFSC,nd
28079,GoM,Skates_NS,1973,0.001245846,,,,,,CFDBS,NMFS/NEFSC,nd
28080,GoM,Skates_NS,1974,0.002123006,,,,,,CFDBS,NMFS/NEFSC,nd
28081,GoM,Skates_NS,1975,0.001689003,,,,,,CFDBS,NMFS/NEFSC,nd
28082,GoM,Skates_NS,1976,0.003007586,,,,,,CFDBS,NMFS/NEFSC,nd
28083,GoM,Skates_NS,1977,0.006248702,,,,,,CFDBS,NMFS/NEFSC,nd
28084,GoM,Skates_NS,1978,0.007910178,,,,,,CFDBS,NMFS/NEFSC,nd
28085,GoM,Skates_NS,1979,0.011533472,,,,,,CFDBS,NMFS/NEFSC,nd
28086,GoM,Skates_NS,1980,0.014385181,,,,,,CFDBS,NMFS/NEFSC,nd
28087,GoM,Skates_NS,1981,0.009192038,,,,,,CFDBS,NMFS/NEFSC,nd
28088,GoM,Skates_NS,1982,0.010349539,,,,,,CFDBS,NMFS/NEFSC,nd
28089,GoM,Skates_NS,1983,0.037721123,,,,,,CFDBS,NMFS/NEFSC,nd
28090,GoM,Skates_NS,1984,0.043176348,,,,,,CFDBS,NMFS/NEFSC,nd
28091,GoM,Skates_NS,1985,0.037645271,,,,,,CFDBS,NMFS/NEFSC,nd
28092,GoM,Skates_NS,1986,0.023208097,,,,,,CFDBS,NMFS/NEFSC,nd
28093,GoM,Skates_NS,1987,0.038272044,,,,,,CFDBS,NMFS/NEFSC,nd
28094,GoM,Skates_NS,1988,0.066555413,,,,,,CFDBS,NMFS/NEFSC,nd
28095,GoM,Skates_NS,1989,0.022510122,,,,,,CFDBS,NMFS/NEFSC,nd
28096,GoM,Skates_NS,1990,0.047504912,,,,,,CFDBS,NMFS/NEFSC,nd
28097,GoM,Skates_NS,1991,0.035120376,,,,,,CFDBS,NMFS/NEFSC,nd
28098,GoM,Skates_NS,1992,0.020684141,,,,,,CFDBS,NMFS/NEFSC,nd
28099,GoM,Skates_NS,1993,0.032227958,,,,,,CFDBS,NMFS/NEFSC,nd
28100,GoM,Skates_NS,1994,0.042777563,,,,,,CFDBS,NMFS/NEFSC,nd
28101,GoM,Skates_NS,1995,0.022177363,,,,,,CFDBS,NMFS/NEFSC,nd
28102,GoM,Skates_NS,1996,0.045460306,,,,,,CFDBS,NMFS/NEFSC,nd
28103,GoM,Skates_NS,1997,0.022873773,,,,,,CFDBS,NMFS/NEFSC,nd
28104,GoM,Skates_NS,1998,0.039042352,,,,,,CFDBS,NMFS/NEFSC,nd
28105,GoM,Skates_NS,1999,0.032578201,,,,,,CFDBS,NMFS/NEFSC,nd
28106,GoM,Skates_NS,2000,0.046169521,,,,,,CFDBS,NMFS/NEFSC,nd
28107,GoM,Skates_NS,2001,0.047644,,,,,,CFDBS,NMFS/NEFSC,nd
28108,GoM,Skates_NS,2002,0.046440529,,,,,,CFDBS,NMFS/NEFSC,nd
28109,GoM,Skates_NS,2003,0.05422626,,,,,,CFDBS,NMFS/NEFSC,nd
28110,GoM,Skates_NS,2004,0.058378774,,,,,,CFDBS,NMFS/NEFSC,nd
28111,GoM,Skates_NS,2005,0.027176424,,,,,,CFDBS,NMFS/NEFSC,nd
28112,GoM,Skates_NS,2006,0.031293024,,,,,,CFDBS,NMFS/NEFSC,nd
28113,GoM,Skates_NS,2007,0.046983472,,,,,,CFDBS,NMFS/NEFSC,nd
28114,GoM,Skates_NS,2008,0.037483653,,,,,,CFDBS,NMFS/NEFSC,nd
28115,GoM,Skates_NS,2009,0.035443888,,,,,,CFDBS,NMFS/NEFSC,nd
28116,GoM,Spiny_dogfish,1963,0.004629452,,,,,,CFDBS,NMFS/NEFSC,nd
28117,GoM,Spiny_dogfish,1964,0.005658439,,,,,,CFDBS,NMFS/NEFSC,nd
28118,GoM,Spiny_dogfish,1965,0.005269726,,,,,,CFDBS,NMFS/NEFSC,nd
28119,GoM,Spiny_dogfish,1966,0.075862792,,,,,,CFDBS,NMFS/NEFSC,nd
28120,GoM,Spiny_dogfish,1967,0.0,,,,,,CFDBS,NMFS/NEFSC,nd
28121,GoM,Spiny_dogfish,1968,0.034587494,,,,,,CFDBS,NMFS/NEFSC,nd
28122,GoM,Spiny_dogfish,1969,0.027905676,,,,,,CFDBS,NMFS/NEFSC,nd
28123,GoM,Spiny_dogfish,1970,0.007294056,,,,,,CFDBS,NMFS/NEFSC,nd
28124,GoM,Spiny_dogfish,1971,0.000841073,,,,,,CFDBS,NMFS/NEFSC,nd
28125,GoM,Spiny_dogfish,1972,0.007912111,,,,,,CFDBS,NMFS/NEFSC,nd
28126,GoM,Spiny_dogfish,1973,0.000236956,,,,,,CFDBS,NMFS/NEFSC,nd
28127,GoM,Spiny_dogfish,1974,0.0,,,,,,CFDBS,NMFS/NEFSC,nd
28128,GoM,Spiny_dogfish,1975,0.0,,,,,,CFDBS,NMFS/NEFSC,nd
28129,GoM,Spiny_dogfish,1976,0.002099318,,,,,,CFDBS,NMFS/NEFSC,nd
28130,GoM,Spiny_dogfish,1977,0.0,,,,,,CFDBS,NMFS/NEFSC,nd
28131,GoM,Spiny_dogfish,1978,0.00095078,,,,,,CFDBS,NMFS/NEFSC,nd
28132,GoM,Spiny_dogfish,1979,0.076232395,,,,,,CFDBS,NMFS/NEFSC,nd
28133,GoM,Spiny_dogfish,1980,0.069826461,,,,,,CFDBS,NMFS/NEFSC,nd
28134,GoM,Spiny_dogfish,1981,0.129374344,,,,,,CFDBS,NMFS/NEFSC,nd
28135,GoM,Spiny_dogfish,1982,0.050599609,,,,,,CFDBS,NMFS/NEFSC,nd
28136,GoM,Spiny_dogfish,1983,0.069459492,,,,,,CFDBS,NMFS/NEFSC,nd
28137,GoM,Spiny_dogfish,1984,0.062442535,,,,,,CFDBS,NMFS/NEFSC,nd
28138,GoM,Spiny_dogfish,1985,0.064474184,,,,,,CFDBS,NMFS/NEFSC,nd
28139,GoM,Spiny_dogfish,1986,0.041302999,,,,,,CFDBS,NMFS/NEFSC,nd
28140,GoM,Spiny_dogfish,1987,0.044698001,,,,,,CFDBS,NMFS/NEFSC,nd
28141,GoM,Spiny_dogfish,1988,0.052755478,,,,,,CFDBS,NMFS/NEFSC,nd
28142,GoM,Spiny_dogfish,1989,0.069268075,,,,,,CFDBS,NMFS/NEFSC,nd
28143,GoM,Spiny_dogfish,1990,0.139961811,,,,,,CFDBS,NMFS/NEFSC,nd
28144,GoM,Spiny_dogfish,1991,0.06335076,,,,,,CFDBS,NMFS/NEFSC,nd
28145,GoM,Spiny_dogfish,1992,0.122135874,,,,,,CFDBS,NMFS/NEFSC,nd
28146,GoM,Spiny_dogfish,1993,0.227894945,,,,,,CFDBS,NMFS/NEFSC,nd
28147,GoM,Spiny_dogfish,1994,0.213149837,,,,,,CFDBS,NMFS/NEFSC,nd
28148,GoM,Spiny_dogfish,1995,0.251351616,,,,,,CFDBS,NMFS/NEFSC,nd
28149,GoM,Spiny_dogfish,1996,0.240570127,,,,,,CFDBS,NMFS/NEFSC,nd
28150,GoM,Spiny_dogfish,1997,0.143503639,,,,,,CFDBS,NMFS/NEFSC,nd
28151,GoM,Spiny_dogfish,1998,0.179957054,,,,,,CFDBS,NMFS/NEFSC,nd
28152,GoM,Spiny_dogfish,1999,0.11320806,,,,,,CFDBS,NMFS/NEFSC,nd
28153,GoM,Spiny_dogfish,2000,0.065747543,,,,,,CFDBS,NMFS/NEFSC,nd
28154,GoM,Spiny_dogfish,2001,0.067479765,,,,,,CFDBS,NMFS/NEFSC,nd
28155,GoM,Spiny_dogfish,2002,0.072773284,,,,,,CFDBS,NMFS/NEFSC,nd
28156,GoM,Spiny_dogfish,2003,0.038110636,,,,,,CFDBS,NMFS/NEFSC,nd
28157,GoM,Spiny_dogfish,2004,0.027998153,,,,,,CFDBS,NMFS/NEFSC,nd
28158,GoM,Spiny_dogfish,2005,0.033510906,,,,,,CFDBS,NMFS/NEFSC,nd
28159,GoM,Spiny_dogfish,2006,0.020503801,,,,,,CFDBS,NMFS/NEFSC,nd
28160,GoM,Spiny_dogfish,2007,0.017717724,,,,,,CFDBS,NMFS/NEFSC,nd
28161,GoM,Spiny_dogfish,2008,0.028986515,,,,,,CFDBS,NMFS/NEFSC,nd
28162,GoM,Spiny_dogfish,2009,0.03676157,,,,,,CFDBS,NMFS/NEFSC,nd
28163,GoM,Summer_flounder,1978,0.001240943,,,,,,CFDBS,NMFS/NEFSC,nd
28164,GoM,Summer_flounder,1979,0.001214029,,,,,,CFDBS,NMFS/NEFSC,nd
28165,GoM,Summer_flounder,1980,0.000995085,,,,,,CFDBS,NMFS/NEFSC,nd
28166,GoM,Summer_flounder,1981,0.001485193,,,,,,CFDBS,NMFS/NEFSC,nd
28167,GoM,Summer_flounder,1982,0.005028902,,,,,,CFDBS,NMFS/NEFSC,nd
28168,GoM,Summer_flounder,1983,0.001444167,,,,,,CFDBS,NMFS/NEFSC,nd
28169,GoM,Summer_flounder,1984,0.000664539,,,,,,CFDBS,NMFS/NEFSC,nd
28170,GoM,Summer_flounder,1985,0.001941197,,,,,,CFDBS,NMFS/NEFSC,nd
28171,GoM,Summer_flounder,1986,0.000662085,,,,,,CFDBS,NMFS/NEFSC,nd
28172,GoM,Summer_flounder,1987,0.000637174,,,,,,CFDBS,NMFS/NEFSC,nd
28173,GoM,Summer_flounder,1988,0.001891052,,,,,,CFDBS,NMFS/NEFSC,nd
28174,GoM,Summer_flounder,1989,0.000462179,,,,,,CFDBS,NMFS/NEFSC,nd
28175,GoM,Summer_flounder,1990,0.000198728,,,,,,CFDBS,NMFS/NEFSC,nd
28176,GoM,Summer_flounder,1991,0.000261106,,,,,,CFDBS,NMFS/NEFSC,nd
28177,GoM,Summer_flounder,1992,0.000287194,,,,,,CFDBS,NMFS/NEFSC,nd
28178,GoM,Summer_flounder,1993,0.000256278,,,,,,CFDBS,NMFS/NEFSC,nd
28179,GoM,Summer_flounder,1994,0.001478601,,,,,,CFDBS,NMFS/NEFSC,nd
28180,GoM,Summer_flounder,1995,0.00107493,,,,,,CFDBS,NMFS/NEFSC,nd
28181,GoM,Summer_flounder,1996,0.000866592,,,,,,CFDBS,NMFS/NEFSC,nd
28182,GoM,Summer_flounder,1997,0.000602536,,,,,,CFDBS,NMFS/NEFSC,nd
28183,GoM,Summer_flounder,1998,0.000477185,,,,,,CFDBS,NMFS/NEFSC,nd
28184,GoM,Summer_flounder,1999,0.000318895,,,,,,CFDBS,NMFS/NEFSC,nd
